accion,ruta,tipo_catalogo,tipo_en_disco,destino
BORRADO,descargas\san_fernando\busqueda_global\ordenanza_plan_regulador_y_ordenanza_municipal__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_fernando_ordenanza_plan_regulador_y_ordenanza_municipal__Navegar.pdf,HTML,HTML,
BORRADO,descargas\san_gregorio\busqueda_global\atribuciones_esenciales__1lzeb.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_gregorio_atribuciones_esenciales__1lzeb.pdf,HTML,HTML,
BORRADO,descargas\san_javier\busqueda_global\resolucion_promulga_plan_regulador_de_san_javier__1yju0.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_javier_resolucion_promulga_plan_regulador_de_san_javier__1yju0.pdf,HTML,HTML,
BORRADO,descargas\san_jose_de_maipo\busqueda_global\funciones_privativas__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_jose_de_maipo_funciones_privativas__Navegar.pdf,HTML,HTML,
BORRADO,descargas\san_juan_de_la_costa\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_juan_de_la_costa_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\san_nicolas\busqueda_global\potestades_competencias_responsabilidades_funciones_atribuciones_yo_tareas__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_nicolas_potestades_competencias_responsabilidades_funciones_atribuciones_yo_tareas__Navegar.pdf,HTML,HTML,
BORRADO,descargas\san_pedro\busqueda_global\atribuciones_esenciales__1h2rj.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_pedro_atribuciones_esenciales__1h2rj.pdf,HTML,HTML,
BORRADO,descargas\san_rafael\busqueda_global\instrumentos_de_planificacion_anual_y_de_largo_plazo__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_rafael_instrumentos_de_planificacion_anual_y_de_largo_plazo__Navegar.pdf,HTML,HTML,
BORRADO,descargas\san_ramon\busqueda_global\decreto_alcaldicio_0108_ordena_contratacion_por_trato_directo_la_actualizacion_p__view.pdf,HTML,HTML,
BORRADO,descargas\san_ramon\busqueda_global\decreto_alcaldicio_0400_ordena_llamado_a_propuesta_publica_actualizacion_plano_r__view.pdf,HTML,HTML,
BORRADO,descargas\san_ramon\busqueda_global\decreto_alcaldicio_0488_ordena_llamado_a_propuesta_publica_actualizacion_plan_re__view.pdf,HTML,HTML,
BORRADO,descargas\san_ramon\busqueda_global\decreto_alcaldicio_0596_ordena_llamado_a_propuesta_publica_actualizacion_plan_re__view.pdf,HTML,HTML,
BORRADO,descargas\san_ramon\busqueda_global\decreto_alcaldicio_0603_declara_la_cion_del_plano_regulador_de_la_comuna_de_la_g__view.pdf,HTML,HTML,
BORRADO,descargas\san_ramon\busqueda_global\decreto_alcaldicio_0655_ratifica_acuerdo_de_enmienda_y_aprobacion_del_contenido___view.pdf,HTML,HTML,
BORRADO,descargas\san_ramon\busqueda_global\otras_atribuciones__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_ramon_decreto_alcaldicio_0108_ordena_contratacion_por_trato_directo_la_actualizacion_p__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_ramon_decreto_alcaldicio_0400_ordena_llamado_a_propuesta_publica_actualizacion_plano_r__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_ramon_decreto_alcaldicio_0488_ordena_llamado_a_propuesta_publica_actualizacion_plan_re__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_ramon_decreto_alcaldicio_0596_ordena_llamado_a_propuesta_publica_actualizacion_plan_re__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_ramon_decreto_alcaldicio_0603_declara_la_cion_del_plano_regulador_de_la_comuna_de_la_g__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_ramon_decreto_alcaldicio_0655_ratifica_acuerdo_de_enmienda_y_aprobacion_del_contenido___view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_ramon_otras_atribuciones__navegar.pdf,HTML,HTML,
BORRADO,descargas\san_rosendo\busqueda_global\consulta_publica_de_planes_reguladores_lguc_art_28_octies__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\san_rosendo_consulta_publica_de_planes_reguladores_lguc_art_28_octies__Navegar.pdf,HTML,HTML,
BORRADO,descargas\santa_barbara\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\santa_barbara_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\santa_cruz\busqueda_global\otras_atribuciones__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\santa_cruz_otras_atribuciones__Navegar.pdf,HTML,HTML,
BORRADO,descargas\santa_juana\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\santa_juana_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\santa_maria\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\santa_maria_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
RESCATADO,descargas\santiago\diario_oficial\222_autoriza_aprobacion_del_plano_seccional_que_rectifica_los_limites_del_area_v__acuerdo 222.doc.pdf,OFFICE_ANTIGUO,OFFICE_ANTIGUO,_recuperables_no_pdf\222_autoriza_aprobacion_del_plano_seccional_que_rectifica_los_limites_del_area_v__acuerdo 222.doc.doc
RESCATADO,Ordenanzas Descargadas\1200 x\santiago_222_autoriza_aprobacion_del_plano_seccional_que_rectifica_los_limites_del_area_v__acuerdo 222.doc.pdf,OFFICE_ANTIGUO,OFFICE_ANTIGUO,_recuperables_no_pdf\santiago_222_autoriza_aprobacion_del_plano_seccional_que_rectifica_los_limites_del_area_v__acuerdo 222.doc.doc
BORRADO,descargas\santo_domingo\busqueda_global\aprueba_enmienda_n_7_al_plan_regulador_comunal_de_santo_domingo__view.pdf,HTML,HTML,
BORRADO,descargas\santo_domingo\busqueda_global\ordenanza_inicio_de_proceso_de_evalucion_ambiental_estrategica_modificacion_plan__view.pdf,HTML,HTML,
BORRADO,descargas\santo_domingo\busqueda_global\ordenanza_plan_regulador_comunal__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\santo_domingo_ordenanza_inicio_de_proceso_de_evalucion_ambiental_estrategica_modificacion_plan__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\santo_domingo_ordenanza_plan_regulador_comunal__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\santo_domingo_ordenanza_plan_regulador_comunal__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\santo_domingo_aprueba_enmienda_n_7_al_plan_regulador_comunal_de_santo_domingo__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\santo_domingo_aprueba_enmienda_n_7_al_plan_regulador_comunal_de_santo_domingo__view.pdf,HTML,HTML,
BORRADO,descargas\sierra_gorda\busqueda_global\resolucion_aprueba_modificacion_del_plan_regulador_comunal_de_sierra_gorda__2qnh8.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\sierra_gorda_resolucion_aprueba_modificacion_del_plan_regulador_comunal_de_sierra_gorda__2qnh8.pdf,HTML,HTML,
BORRADO,descargas\talagante\busqueda_global\decreto_exento_promulga_aprobacion_del_plan_regulador_comunal_de_talagante__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\talagante_decreto_exento_promulga_aprobacion_del_plan_regulador_comunal_de_talagante__Navegar.pdf,HTML,HTML,
BORRADO,descargas\talca\busqueda_global\decreto_aprueba_modificacion_a_ordenanza_local_del_plan_regulador_de_talca_en_el__1vab1.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\talca_decreto_aprueba_modificacion_a_ordenanza_local_del_plan_regulador_de_talca_en_el__1vab1.pdf,HTML,HTML,
BORRADO,descargas\taltal\busqueda_global\decreto_deja_sin_efecto_declaratorias_publicas_del_plan_regulador_comunal_de_tal__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\taltal_decreto_deja_sin_efecto_declaratorias_publicas_del_plan_regulador_comunal_de_tal__Navegar.pdf,HTML,HTML,
BORRADO,descargas\teno\busqueda_global\resolucion_promulga_plan_regulador_comunal_de_teno_y_deja_sin_efecto_resolucion___259cc.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\teno_resolucion_promulga_plan_regulador_comunal_de_teno_y_deja_sin_efecto_resolucion___259cc.pdf,HTML,HTML,
BORRADO,descargas\teodoro_schmidt\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\teodoro_schmidt_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\tierra_amarilla\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tierra_amarilla_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\timaukel\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\timaukel\busqueda_global\informe_12_1pronunciamiento_zona_urbana_rural_villa_cameron_segun_plan_regulador__view.pdf,HTML,HTML,
BORRADO,descargas\timaukel\busqueda_global\informe_13_1revision_de_respuestas_a_proyecto_plan_regulador_comunal_etapa_antep__view.pdf,HTML,HTML,
BORRADO,descargas\timaukel\busqueda_global\informe_1_1aprobacion_acta_anterior2subrogancias_ano_20243aprobacion_informes_de__view.pdf,HTML,HTML,
BORRADO,descargas\timaukel\busqueda_global\informe_8_1aprobacion_de_acta_anterior2presentacion_estudio_plan_regulador_comun__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\timaukel_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\timaukel_informe_12_1pronunciamiento_zona_urbana_rural_villa_cameron_segun_plan_regulador__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\timaukel_informe_12_1pronunciamiento_zona_urbana_rural_villa_cameron_segun_plan_regulador__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\timaukel_informe_13_1revision_de_respuestas_a_proyecto_plan_regulador_comunal_etapa_antep__view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\timaukel_informe_13_1revision_de_respuestas_a_proyecto_plan_regulador_comunal_etapa_antep__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\timaukel_informe_1_1aprobacion_acta_anterior2subrogancias_ano_20243aprobacion_informes_de__view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\timaukel_informe_8_1aprobacion_de_acta_anterior2presentacion_estudio_plan_regulador_comun__view.pdf,HTML,HTML,
BORRADO,descargas\tocopilla\busqueda_global\decreto_aprueba_mejoramiento_acustico_del_eje_central_barrera_de_mitigacion_y_ca__Navegar.pdf,HTML,HTML,
BORRADO,descargas\tocopilla\busqueda_global\decreto_exento_552_ratifiquese_la_aprobacion_de_la_modificacion_del_plan_regulad__EUl21Hqi9zpFhIqIpknjEtwBhMFiekirUXfCwaaDgDpj4w.pdf,HTML,HTML,
BORRADO,descargas\tocopilla\busqueda_global\decreto_exento_752_apruebese_la_modificacion_del_plan_regulador_de_tocopilla_zon__ESZ-x0aeXSRMsybaoBoiq14Bs-aNE7NcvnM4uWC4QmzgoQ.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tocopilla_decreto_aprueba_mejoramiento_acustico_del_eje_central_barrera_de_mitigacion_y_ca__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tocopilla_decreto_exento_552_ratifiquese_la_aprobacion_de_la_modificacion_del_plan_regulad__EUl21Hqi9zpFhIqIpknjEtwBhMFiekirUXfCwaaDgDpj4w.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tocopilla_decreto_exento_752_apruebese_la_modificacion_del_plan_regulador_de_tocopilla_zon__ESZ-x0aeXSRMsybaoBoiq14Bs-aNE7NcvnM4uWC4QmzgoQ.pdf,HTML,HTML,
BORRADO,descargas\tolten\busqueda_global\acta_27_1_aprobacion_u_observaciones_al_acta_de_la_sesion_anterior_2_presentacio__EWGLhByJ1txMkllBQE0UWBQBQ7sHN_8LGR8esfOapWQ35g.pdf,HTML,HTML,
BORRADO,descargas\tolten\busqueda_global\acta_41_1_aprobacion_u_observaciones_al_acta_de_la_sesion_anterior_2_informe_pla__EfqtxpGwo5FGqGACqr_KijcBFJf0eG0pHhiP5DkCLmCN_Q.pdf,HTML,HTML,
BORRADO,descargas\tolten\busqueda_global\funciones_facultativas_a_desarrollar_en_el_ambito_de_su_territorio_directamente___Navegar.pdf,HTML,HTML,
BORRADO,descargas\tolten\busqueda_global\ordenanza_aprueba_proyecto_parcial_plan_regulador_comunal_de_tolten_localidades___EVD4-Mx06xhCpn75d2TUWYwBBsNKgFlE-BxiORoMT3Jnxg.pdf,HTML,HTML,
BORRADO,descargas\tolten\busqueda_global\resolucion_promulgase_el_plan_regulador_comunal_de_tolten_localidades_de_nueva_t__IQD8trbkb9keR5Fa98wT3dFoAYZ7GJ5Qjyb8trg4qBPPoII.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tolten_ordenanza_aprueba_proyecto_parcial_plan_regulador_comunal_de_tolten_localidades___EVD4-Mx06xhCpn75d2TUWYwBBsNKgFlE-BxiORoMT3Jnxg.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tolten_resolucion_promulgase_el_plan_regulador_comunal_de_tolten_localidades_de_nueva_t__IQD8trbkb9keR5Fa98wT3dFoAYZ7GJ5Qjyb8trg4qBPPoII.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tolten_acta_27_1_aprobacion_u_observaciones_al_acta_de_la_sesion_anterior_2_presentacio__EWGLhByJ1txMkllBQE0UWBQBQ7sHN_8LGR8esfOapWQ35g.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tolten_acta_41_1_aprobacion_u_observaciones_al_acta_de_la_sesion_anterior_2_informe_pla__EfqtxpGwo5FGqGACqr_KijcBFJf0eG0pHhiP5DkCLmCN_Q.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tolten_funciones_facultativas_a_desarrollar_en_el_ambito_de_su_territorio_directamente___Navegar.pdf,HTML,HTML,
BORRADO,descargas\torres_del_paine\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\torres_del_paine_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\tortel\busqueda_global\consulta_publica_a_que_deben_someterse_los_procesos_de_elaboracion_de_los_planes__23sec.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tortel_consulta_publica_a_que_deben_someterse_los_procesos_de_elaboracion_de_los_planes__23sec.pdf,HTML,HTML,
BORRADO,descargas\tucapel\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\tucapel_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\valdivia\busqueda_global\consulta_publica_patrimonio_plan_regulador_comunal__documento.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\valdivia_consulta_publica_patrimonio_plan_regulador_comunal__documento.pdf,HTML,HTML,
BORRADO,descargas\vallenar\busqueda_global\decreto_exento_aprueba_enmienda_01_al_plan_regulador_comunal__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\vallenar_decreto_exento_aprueba_enmienda_01_al_plan_regulador_comunal__Navegar.pdf,HTML,HTML,
BORRADO,descargas\valparaiso\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\valparaiso_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\vichuquen\busqueda_global\atribuciones_esenciales__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\vichuquen_atribuciones_esenciales__navegar.pdf,HTML,HTML,
BORRADO,descargas\victoria\busqueda_global\decreto_aprueba_enmienda_a_plan_regulador_comunal__imprimir.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\victoria_decreto_aprueba_enmienda_a_plan_regulador_comunal__imprimir.pdf,HTML,HTML,
BORRADO,descargas\vicuna\busqueda_global\ordenanza_promulgase_plan_regulador_comunal_de_vicuna_san_isidro_y_calingasta_y___view.pdf,HTML,HTML,
BORRADO,descargas\vicuna\busqueda_global\otras_atribuciones__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\vicuna_ordenanza_promulgase_plan_regulador_comunal_de_vicuna_san_isidro_y_calingasta_y___view.pdf,HTML,HTML,
BORRADO,Ordenanzas ordenadas\OCR ok\vicuna_ordenanza_promulgase_plan_regulador_comunal_de_vicuna_san_isidro_y_calingasta_y___view.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\vicuna_otras_atribuciones__navegar.pdf,HTML,HTML,
BORRADO,descargas\vilcun\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\vilcun_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\villa_alegre\busqueda_global\atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\villa_alegre_atribuciones_esenciales__Navegar.pdf,HTML,HTML,
BORRADO,descargas\villa_alemana\busqueda_global\decreto_alcaldicio_aprueba_enmienda_no_9_al_plan_regulador_comunal__Navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\villa_alemana_decreto_alcaldicio_aprueba_enmienda_no_9_al_plan_regulador_comunal__Navegar.pdf,HTML,HTML,
RESCATADO,descargas\villarrica\busqueda_global\resolucion_6_modificacion_plan_regulador_de_la_localidad_de_lican_ray_plano_actu__plano_regulador_lican_ray_actual.jpg.pdf,IMAGEN,IMAGEN,_recuperables_no_pdf\resolucion_6_modificacion_plan_regulador_de_la_localidad_de_lican_ray_plano_actu__plano_regulador_lican_ray_actual.jpg.jpg
RESCATADO,Ordenanzas Descargadas\1200 x\villarrica_resolucion_6_modificacion_plan_regulador_de_la_localidad_de_lican_ray_plano_actu__plano_regulador_lican_ray_actual.jpg.pdf,IMAGEN,IMAGEN,_recuperables_no_pdf\villarrica_resolucion_6_modificacion_plan_regulador_de_la_localidad_de_lican_ray_plano_actu__plano_regulador_lican_ray_actual.jpg.jpg
BORRADO,descargas\vina_del_mar\busqueda_global\consulta_publica_plan_regulador_comunal__navegar.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\vina_del_mar_consulta_publica_plan_regulador_comunal__navegar.pdf,HTML,HTML,
BORRADO,descargas\yerbas_buenas\busqueda_global\resolucion_deja_sin_efecto_resoluciones_afectas_n84_de_19_de_agosto_de_2015_y_n2__open.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\yerbas_buenas_resolucion_deja_sin_efecto_resoluciones_afectas_n84_de_19_de_agosto_de_2015_y_n2__open.pdf,HTML,HTML,
BORRADO,descargas\yungay\busqueda_global\decreto_exento_aprueba_modificacion_al_plan_regulador_comunal_de_yungay_zonifica__index_html.pdf,HTML,HTML,
BORRADO,Ordenanzas Descargadas\1200 x\yungay_decreto_exento_aprueba_modificacion_al_plan_regulador_comunal_de_yungay_zonifica__index_html.pdf,HTML,HTML,
